city,system,section_heading,sentence,raw_number,parsed_value,is_percentage,label,justification
barcelona,b1,Notable Initiatives,"Notably, 105 FSIs actively organise events, suggesting a strong emphasis on social interaction and public participation, while only 12 incorporate educational components, highlighting a disparity in the types of activities prioritised across initiatives.",12,12.0,False,AUDITABLE_DIRECT,exact match to evidence value 12
barcelona,b1,Notable Initiatives,"The contrast between event-focused FSIs (105) and those with educational elements (12) underscores differing approaches to community impact, with the former likely prioritising immediate social cohesion over long-term knowledge transfer.",105,105.0,False,AUDITABLE_DIRECT,exact match to evidence value 105
barcelona,b1,Notable Initiatives,"The contrast between event-focused FSIs (105) and those with educational elements (12) underscores differing approaches to community impact, with the former likely prioritising immediate social cohesion over long-term knowledge transfer.",12,12.0,False,AUDITABLE_DIRECT,exact match to evidence value 12
barcelona,b1,Notable Initiatives,"High-popularity FSIs (125) are distributed unevenly, with 45 in Ciutat Vella and 31 in Sants-Montjuïc, suggesting that densely populated or culturally vibrant areas may better support large-scale initiatives.",125,125.0,False,AUDITABLE_DIRECT,exact match to evidence value 125
barcelona,b1,Notable Initiatives,"High-popularity FSIs (125) are distributed unevenly, with 45 in Ciutat Vella and 31 in Sants-Montjuïc, suggesting that densely populated or culturally vibrant areas may better support large-scale initiatives.",45,45.0,False,AUDITABLE_DIRECT,exact match to evidence value 45
barcelona,b1,Notable Initiatives,"High-popularity FSIs (125) are distributed unevenly, with 45 in Ciutat Vella and 31 in Sants-Montjuïc, suggesting that densely populated or culturally vibrant areas may better support large-scale initiatives.",31,31.0,False,AUDITABLE_DIRECT,exact match to evidence value 31
barcelona,b1,Notable Initiatives,"Meanwhile, the relatively low number of educational FSIs (12) may reflect limited resources or focus on experiential over instructional programming, though their presence indicates a niche but intentional effort to integrate learning into food sharing.",12,12.0,False,AUDITABLE_DIRECT,exact match to evidence value 12
brighton,b1,Geographic Distribution,"Brighton & Hove hosts 76 Food Sharing Initiatives (FSIs) across three postal districts, with BN2 (46 FSIs) accounting for the highest concentration, followed by BN1 (22 FSIs) and BN3 (8 FSIs).",76,76.0,False,AUDITABLE_DIRECT,exact match to evidence value 76
brighton,b1,Geographic Distribution,"Brighton & Hove hosts 76 Food Sharing Initiatives (FSIs) across three postal districts, with BN2 (46 FSIs) accounting for the highest concentration, followed by BN1 (22 FSIs) and BN3 (8 FSIs).",46,46.0,False,AUDITABLE_DIRECT,exact match to evidence value 46
brighton,b1,Geographic Distribution,"Brighton & Hove hosts 76 Food Sharing Initiatives (FSIs) across three postal districts, with BN2 (46 FSIs) accounting for the highest concentration, followed by BN1 (22 FSIs) and BN3 (8 FSIs).",22,22.0,False,AUDITABLE_DIRECT,exact match to evidence value 22
brighton,b1,Geographic Distribution,"Brighton & Hove hosts 76 Food Sharing Initiatives (FSIs) across three postal districts, with BN2 (46 FSIs) accounting for the highest concentration, followed by BN1 (22 FSIs) and BN3 (8 FSIs).",8,8.0,False,AUDITABLE_DIRECT,exact match to evidence value 8
brighton,b1,Geographic Distribution,"BN2’s high FSI count (46) contrasts sharply with BN3’s low count (8), suggesting disparities in community participation or resource availability between high- and low-density areas.",46,46.0,False,AUDITABLE_DIRECT,exact match to evidence value 46
brighton,b1,Geographic Distribution,"BN2’s high FSI count (46) contrasts sharply with BN3’s low count (8), suggesting disparities in community participation or resource availability between high- and low-density areas.",8,8.0,False,AUDITABLE_DIRECT,exact match to evidence value 8
brighton,b1,Geographic Distribution,"BN1, as a yellow (medium-density) district, occupies an intermediate position, hosting 22 FSIs, which may reflect a balance between urban infrastructure and population density.",22,22.0,False,AUDITABLE_DIRECT,exact match to evidence value 22
brighton,b1,Types of Food Sharing Initiatives,"Brighton & Hove hosts 76 Food Sharing Initiatives (FSIs), with food_sharing initiatives comprising the largest category at 51 (67.1%), followed by food_bank and community_garden initiatives, each accounting for 8 (10.5%).",76,76.0,False,AUDITABLE_DIRECT,exact match to evidence value 76
brighton,b1,Types of Food Sharing Initiatives,"Brighton & Hove hosts 76 Food Sharing Initiatives (FSIs), with food_sharing initiatives comprising the largest category at 51 (67.1%), followed by food_bank and community_garden initiatives, each accounting for 8 (10.5%).",51,51.0,False,AUDITABLE_DIRECT,exact match to evidence value 51
brighton,b1,Types of Food Sharing Initiatives,"Brighton & Hove hosts 76 Food Sharing Initiatives (FSIs), with food_sharing initiatives comprising the largest category at 51 (67.1%), followed by food_bank and community_garden initiatives, each accounting for 8 (10.5%).",67.1%,67.1,True,AUDITABLE_DIRECT,exact match to evidence value 67.1
brighton,b1,Types of Food Sharing Initiatives,"Brighton & Hove hosts 76 Food Sharing Initiatives (FSIs), with food_sharing initiatives comprising the largest category at 51 (67.1%), followed by food_bank and community_garden initiatives, each accounting for 8 (10.5%).",8,8.0,False,AUDITABLE_DIRECT,exact match to evidence value 8
brighton,b1,Types of Food Sharing Initiatives,"Brighton & Hove hosts 76 Food Sharing Initiatives (FSIs), with food_sharing initiatives comprising the largest category at 51 (67.1%), followed by food_bank and community_garden initiatives, each accounting for 8 (10.5%).",10.5%,10.5,True,AUDITABLE_DIRECT,exact match to evidence value 10.5
brighton,b1,Types of Food Sharing Initiatives,"A notable proportion of FSIs—34 (44.7%)—incorporate sustainability-focused activities, while 36 (47.4%) integrate educational components, reflecting a strong emphasis on both environmental and social learning outcomes.",34,34.0,False,AUDITABLE_DIRECT,exact match to evidence value 34
brighton,b1,Types of Food Sharing Initiatives,"A notable proportion of FSIs—34 (44.7%)—incorporate sustainability-focused activities, while 36 (47.4%) integrate educational components, reflecting a strong emphasis on both environmental and social learning outcomes.",44.7%,44.7,True,AUDITABLE_DERIVED,34/76(total)*100=44.74 (within 0.55pp of 44.7)
brighton,b1,Types of Food Sharing Initiatives,"A notable proportion of FSIs—34 (44.7%)—incorporate sustainability-focused activities, while 36 (47.4%) integrate educational components, reflecting a strong emphasis on both environmental and social learning outcomes.",36,36.0,False,AUDITABLE_DIRECT,exact match to evidence value 36
brighton,b1,Types of Food Sharing Initiatives,"A notable proportion of FSIs—34 (44.7%)—incorporate sustainability-focused activities, while 36 (47.4%) integrate educational components, reflecting a strong emphasis on both environmental and social learning outcomes.",47.4%,47.4,True,AUDITABLE_DERIVED,36/76(total)*100=47.37 (within 0.55pp of 47.4)
brighton,b1,Types of Food Sharing Initiatives,"Additionally, 40 (52.6%) FSIs organise events or workshops, indicating a widespread effort to engage communities through interactive programming.",40,40.0,False,AUDITABLE_DIRECT,exact match to evidence value 40
brighton,b1,Types of Food Sharing Initiatives,"Additionally, 40 (52.6%) FSIs organise events or workshops, indicating a widespread effort to engage communities through interactive programming.",52.6%,52.6,True,AUDITABLE_DERIVED,40/76(total)*100=52.63 (within 0.55pp of 52.6)
brighton,b1,Types of Food Sharing Initiatives,"Among sub-groups, food_sharing initiatives are most likely to combine sustainability and educational elements, as 34 of the 51 (66.7%) have sustainability focus and 36 of the 51 (70.6%) include educational components.",34,34.0,False,AUDITABLE_DIRECT,exact match to evidence value 34
brighton,b1,Types of Food Sharing Initiatives,"Among sub-groups, food_sharing initiatives are most likely to combine sustainability and educational elements, as 34 of the 51 (66.7%) have sustainability focus and 36 of the 51 (70.6%) include educational components.",51,51.0,False,AUDITABLE_DIRECT,exact match to evidence value 51
brighton,b1,Types of Food Sharing Initiatives,"Among sub-groups, food_sharing initiatives are most likely to combine sustainability and educational elements, as 34 of the 51 (66.7%) have sustainability focus and 36 of the 51 (70.6%) include educational components.",66.7%,66.7,True,AUDITABLE_DERIVED,51/76(total)*100=67.11 (within 0.55pp of 66.7)
brighton,b1,Types of Food Sharing Initiatives,"Among sub-groups, food_sharing initiatives are most likely to combine sustainability and educational elements, as 34 of the 51 (66.7%) have sustainability focus and 36 of the 51 (70.6%) include educational components.",36,36.0,False,AUDITABLE_DIRECT,exact match to evidence value 36
brighton,b1,Types of Food Sharing Initiatives,"Among sub-groups, food_sharing initiatives are most likely to combine sustainability and educational elements, as 34 of the 51 (66.7%) have sustainability focus and 36 of the 51 (70.6%) include educational components.",51,51.0,False,AUDITABLE_DIRECT,exact match to evidence value 51
brighton,b1,Types of Food Sharing Initiatives,"Among sub-groups, food_sharing initiatives are most likely to combine sustainability and educational elements, as 34 of the 51 (66.7%) have sustainability focus and 36 of the 51 (70.6%) include educational components.",70.6%,70.6,True,AUDITABLE_DERIVED,sum(18+36)/76(total)*100 [group=_scalar]=71.05 (within 0.55pp of 70.6)
brighton,b1,Types of Food Sharing Initiatives,"In contrast, food_bank initiatives, though fewer in number, are less likely to prioritise sustainability (only 2 of 8, 25%) but more likely to focus on immediate food distribution.",2,2.0,False,AUDITABLE_DIRECT,exact match to evidence value 2
brighton,b1,Types of Food Sharing Initiatives,"In contrast, food_bank initiatives, though fewer in number, are less likely to prioritise sustainability (only 2 of 8, 25%) but more likely to focus on immediate food distribution.",8,8.0,False,AUDITABLE_DIRECT,exact match to evidence value 8
brighton,b1,Types of Food Sharing Initiatives,"In contrast, food_bank initiatives, though fewer in number, are less likely to prioritise sustainability (only 2 of 8, 25%) but more likely to focus on immediate food distribution.",25%,25.0,True,AUDITABLE_DERIVED,sum(1+18)/76(total)*100 [group=_scalar]=25.00 (within 0.55pp of 25)
brighton,b1,Types of Food Sharing Initiatives,"Community_garden initiatives, meanwhile, show a higher overlap with sustainability (6 of 8, 75%) but lower integration of educational components (4 of 8, 50%).",6,6.0,False,AUDITABLE_DIRECT,exact match to evidence value 6
brighton,b1,Types of Food Sharing Initiatives,"Community_garden initiatives, meanwhile, show a higher overlap with sustainability (6 of 8, 75%) but lower integration of educational components (4 of 8, 50%).",8,8.0,False,AUDITABLE_DIRECT,exact match to evidence value 8
brighton,b1,Types of Food Sharing Initiatives,"Community_garden initiatives, meanwhile, show a higher overlap with sustainability (6 of 8, 75%) but lower integration of educational components (4 of 8, 50%).",75%,75.0,True,AUDITABLE_DERIVED,sum(3+18+36)/76(total)*100 [group=_scalar]=75.00 (within 0.55pp of 75)
